image,id,name,xMin,xMax,yMin,yMax
88.088.png,2,dough,426.0,818.0,193.0,359.0
93.2265.png,1,dough,406.0,847.0,196.0,367.0
93.2265.png,2,dough,16.0,465.0,271.0,436.0
93.2265.png,1,flour,0.0,948.0,122.0,474.0
93.2265.png,2,dough,10.0,450.0,266.0,422.0
93.2265.png,3,dough,415.0,848.0,200.0,361.0
98.2315.png,1,dough,270.0,435.0,91.0,267.0
98.2315.png,2,flour,164.0,493.0,28.0,534.0
98.2315.png,3,dough,543.0,705.0,358.0,500.0
98.2315.png,4,flour,853.0,956.0,65.0,216.0
103.57.png,1,dough,119.0,297.0,50.0,210.0
103.57.png,2,dough,476.0,685.0,290.0,483.0
103.57.png,3,flour,832.0,954.0,57.0,216.0
103.57.png,4,flour,25.0,334.0,7.0,484.0
108.642.png,1,flour,15.0,364.0,0.0,485.0
108.642.png,2,dough,117.0,280.0,44.0,211.0
108.642.png,3,dough,466.0,667.0,293.0,498.0
108.642.png,4,flour,844.0,957.0,52.0,230.0
113.714.png,1,dough,98.0,276.0,25.0,210.0
113.714.png,2,dough,421.0,623.0,284.0,483.0
113.714.png,3,flour,3.0,319.0,1.0,501.0
113.714.png,4,flour,568.0,698.0,246.0,490.0
113.714.png,5,flour,842.0,958.0,54.0,233.0
119.019.png,1,dough,101.0,267.0,28.0,210.0
119.019.png,2,dough,417.0,617.0,275.0,493.0
119.019.png,3,flour,12.0,339.0,4.0,493.0
119.019.png,4,flour,557.0,707.0,250.0,482.0
119.019.png,5,flour,867.0,956.0,53.0,214.0
124.391.png,1,dough,102.0,271.0,22.0,212.0
124.391.png,2,dough,402.0,649.0,262.0,483.0
124.391.png,3,flour,10.0,317.0,5.0,473.0
124.391.png,4,flour,864.0,956.0,41.0,204.0
124.391.png,5,flour,593.0,721.0,257.0,497.0
129.73.png,1,dough,95.0,289.0,28.0,207.0
129.73.png,2,dough,425.0,632.0,351.0,535.0
129.73.png,3,flour,524.0,709.0,235.0,478.0
129.73.png,4,flour,7.0,357.0,7.0,473.0
129.73.png,5,flour,852.0,958.0,59.0,214.0
135.068.png,1,flour,7.0,324.0,1.0,492.0
135.068.png,2,dough,111.0,280.0,28.0,204.0
135.068.png,3,dough,428.0,638.0,293.0,533.0
135.068.png,4,flour,543.0,718.0,246.0,451.0
135.068.png,5,flour,856.0,955.0,68.0,218.0
137.104.png,1,dough,108.0,267.0,33.0,194.0
137.104.png,2,dough,411.0,693.0,234.0,518.0
137.104.png,3,flour,5.0,342.0,2.0,490.0
137.104.png,4,flour,863.0,956.0,47.0,203.0
137.104.png,5,flour,664.0,715.0,274.0,433.0
140.24.png,1,dough,306.0,717.0,19.0,411.0
140.24.png,2,flour,109.0,343.0,267.0,338.0
140.24.png,3,dough,223.0,650.0,476.0,535.0
140.24.png,4,flour,35.0,957.0,392.0,538.0
145.012.png,1,dough,247.0,519.0,7.0,297.0
145.012.png,2,flour,153.0,630.0,440.0,538.0
146.413.png,1,dough,382.0,532.0,205.0,337.0
146.413.png,2,flour,242.0,358.0,406.0,498.0
146.413.png,3,flour,415.0,621.0,434.0,477.0
146.413.png,4,dough,683.0,764.0,476.0,511.0
146.413.png,5,flour,639.0,857.0,436.0,535.0
150.017.png,1,dough,395.0,714.0,226.0,528.0
150.017.png,2,dough,102.0,280.0,24.0,201.0
150.017.png,3,flour,3.0,353.0,5.0,496.0
150.017.png,4,flour,847.0,959.0,47.0,195.0
150.017.png,5,flour,655.0,814.0,250.0,508.0
150.584.png,1,dough,384.0,704.0,224.0,519.0
150.584.png,2,flour,412.0,680.0,245.0,490.0
150.584.png,3,dough,100.0,281.0,16.0,198.0
150.584.png,4,flour,4.0,352.0,4.0,487.0
150.584.png,5,flour,849.0,959.0,50.0,215.0
150.584.png,6,flour,609.0,859.0,213.0,520.0
154.087.png,1,dough,147.0,768.0,264.0,412.0
154.087.png,2,flour,125.0,532.0,197.0,280.0
154.087.png,3,dough,272.0,625.0,494.0,538.0
154.087.png,4,flour,74.0,955.0,380.0,536.0
155.689.png,1,dough,104.0,273.0,25.0,201.0
155.689.png,2,dough,338.0,685.0,188.0,497.0
155.689.png,3,flour,1.0,338.0,2.0,495.0
155.689.png,4,flour,869.0,956.0,52.0,205.0
155.689.png,5,flour,624.0,680.0,218.0,284.0
157.958.png,1,dough,394.0,592.0,433.0,495.0
157.958.png,2,dough,727.0,830.0,439.0,481.0
157.958.png,3,flour,153.0,262.0,414.0,506.0
157.958.png,4,flour,635.0,907.0,402.0,480.0
159.092.png,1,dough,269.0,616.0,180.0,492.0
159.092.png,2,dough,3.0,85.0,129.0,313.0
159.092.png,3,flour,1.0,171.0,76.0,539.0
159.092.png,4,flour,649.0,931.0,182.0,496.0
159.092.png,5,flour,845.0,957.0,44.0,209.0
164.431.png,1,dough,284.0,604.0,173.0,491.0
164.431.png,2,dough,6.0,84.0,132.0,315.0
164.431.png,3,flour,1.0,159.0,79.0,535.0
164.431.png,4,flour,858.0,952.0,37.0,211.0
164.431.png,5,flour,638.0,944.0,194.0,516.0
169.77.png,1,tomato sauce,68.0,252.0,87.0,261.0
169.77.png,2,dough,281.0,626.0,183.0,512.0
169.77.png,3,tomato sauce,352.0,537.0,248.0,432.0
169.77.png,4,flour,843.0,953.0,58.0,235.0
169.77.png,5,flour,653.0,936.0,210.0,488.0
175.108.png,1,tomato sauce,78.0,247.0,92.0,247.0
175.108.png,2,dough,256.0,595.0,195.0,474.0
175.108.png,3,tomato sauce,306.0,582.0,233.0,481.0
175.108.png,4,flour,863.0,957.0,53.0,206.0
175.108.png,5,cheese,383.0,509.0,252.0,318.0
175.108.png,6,cheese,358.0,414.0,352.0,419.0
175.108.png,7,flour,727.0,890.0,332.0,520.0
179.579.png,1,tomato sauce,58.0,240.0,76.0,253.0
179.579.png,2,tomato sauce,280.0,587.0,196.0,470.0
179.579.png,3,dough,271.0,599.0,187.0,514.0
179.579.png,4,leaf,336.0,388.0,245.0,319.0
179.579.png,5,leaf,493.0,541.0,255.0,299.0
179.579.png,6,leaf,416.0,454.0,367.0,404.0
179.579.png,7,leaf,483.0,539.0,362.0,409.0
179.579.png,8,leaf,317.0,345.0,349.0,371.0
179.579.png,9,leaf,403.0,421.0,449.0,485.0
179.579.png,10,leaf,475.0,564.0,480.0,526.0
179.579.png,11,cheese,375.0,501.0,234.0,310.0
179.579.png,12,cheese,341.0,421.0,348.0,448.0
179.579.png,13,cheese,412.0,490.0,325.0,394.0
179.579.png,14,cheese,486.0,581.0,312.0,403.0
179.579.png,15,cheese,429.0,520.0,408.0,470.0
179.579.png,16,flour,866.0,954.0,38.0,206.0
179.579.png,17,flour,712.0,902.0,321.0,516.0
181.548.png,1,cheese,164.0,283.0,446.0,506.0
181.548.png,2,cheese,14.0,133.0,491.0,537.0
181.548.png,3,cheese,346.0,453.0,492.0,539.0
181.548.png,4,cheese,188.0,262.0,504.0,535.0
181.548.png,5,leaf,255.0,330.0,484.0,528.0
181.548.png,6,leaf,35.0,114.0,460.0,506.0
181.548.png,7,tomato sauce,0.0,527.0,468.0,532.0
181.548.png,8,dough,1.0,581.0,449.0,536.0
181.548.png,9,flour,1.0,108.0,65.0,308.0
181.548.png,10,flour,254.0,685.0,305.0,502.0
181.548.png,11,flour,370.0,945.0,154.0,261.0
184.718.png,1,cheese,493.0,519.0,472.0,483.0
184.718.png,2,cheese,526.0,578.0,476.0,490.0
184.718.png,3,cheese,562.0,597.0,459.0,477.0
184.718.png,4,cheese,506.0,534.0,453.0,472.0
184.718.png,5,leaf,538.0,564.0,455.0,471.0
184.718.png,6,leaf,500.0,527.0,473.0,493.0
184.718.png,7,leaf,583.0,612.0,487.0,488.0
184.718.png,8,tomato sauce,480.0,620.0,454.0,493.0
184.718.png,9,dough,459.0,647.0,448.0,502.0
184.718.png,10,flour,238.0,419.0,369.0,445.0
184.718.png,11,flour,207.0,327.0,420.0,518.0
184.718.png,12,tomato sauce,649.0,757.0,409.0,500.0
187.721.png,1,cheese,486.0,522.0,457.0,482.0
187.721.png,2,cheese,503.0,540.0,458.0,475.0
187.721.png,3,cheese,526.0,576.0,475.0,490.0
187.721.png,4,cheese,563.0,594.0,461.0,479.0
187.721.png,5,leaf,538.0,566.0,458.0,476.0
187.721.png,6,leaf,576.0,611.0,478.0,492.0
187.721.png,7,leaf,496.0,520.0,480.0,492.0
187.721.png,8,leaf,607.0,619.0,472.0,481.0
187.721.png,9,tomato sauce,466.0,624.0,449.0,497.0
187.721.png,10,dough,457.0,647.0,451.0,502.0
187.721.png,11,flour,210.0,323.0,416.0,512.0
187.721.png,12,tomato sauce,652.0,750.0,413.0,511.0
187.721.png,13,flour,1.0,142.0,347.0,405.0
189.389.png,1,tomato sauce,98.0,285.0,57.0,230.0
189.389.png,2,cheese,376.0,491.0,251.0,306.0
189.389.png,3,cheese,404.0,484.0,329.0,394.0
189.389.png,4,cheese,347.0,404.0,356.0,444.0
189.389.png,5,cheese,491.0,570.0,322.0,396.0
189.389.png,6,cheese,434.0,518.0,417.0,475.0
189.389.png,7,leaf,338.0,404.0,250.0,312.0
189.389.png,8,leaf,493.0,532.0,254.0,300.0
189.389.png,9,leaf,414.0,451.0,361.0,410.0
189.389.png,10,leaf,486.0,535.0,361.0,415.0
189.389.png,11,leaf,320.0,341.0,354.0,361.0
189.389.png,12,leaf,396.0,420.0,453.0,480.0
189.389.png,13,tomato sauce,315.0,555.0,225.0,482.0
189.389.png,14,dough,276.0,591.0,198.0,499.0
189.389.png,15,flour,852.0,957.0,59.0,213.0
189.389.png,16,flour,633.0,926.0,201.0,480.0
189.389.png,17,flour,556.0,903.0,385.0,536.0
192.559.png,1,flour,461.0,571.0,432.0,525.0
192.559.png,2,flour,630.0,908.0,479.0,515.0
194.861.png,1,flour,271.0,923.0,106.0,518.0
194.861.png,2,flour,873.0,955.0,49.0,217.0
195.662.png,1,pizza,293.0,593.0,115.0,363.0
195.662.png,2,flour,557.0,950.0,141.0,520.0
195.662.png,3,flour,828.0,959.0,60.0,195.0
200.067.png,1,pizza,468.0,645.0,452.0,509.0
200.067.png,2,flour,374.0,665.0,437.0,523.0
200.067.png,3,flour,189.0,320.0,409.0,509.0
205.539.png,1,pizza,55.0,953.0,61.0,430.0
207.34.png,1,pizza,88.0,952.0,91.0,394.0
210.877.png,1,pizza,39.0,856.0,194.0,500.0
212.913.png,1,pizza,29.0,799.0,191.0,505.0
212.913.png,2,flour,547.0,798.0,305.0,374.0
214.347.png,1,pizza,242.0,321.0,315.0,360.0
214.347.png,2,pizza,336.0,437.0,489.0,533.0
214.347.png,3,flour,35.0,135.0,404.0,499.0
214.347.png,4,pizza,229.0,330.0,509.0,537.0
214.347.png,5,pizza,417.0,453.0,0.0,38.0
214.347.png,6,pizza cheese,413.0,419.0,0.0,536.0
214.347.png,7,flour,234.0,334.0,446.0,506.0
214.347.png,8,flour,451.0,555.0,501.0,539.0
215.782.png,1,pizza,89.0,405.0,309.0,475.0
217.084.png,1,pizza,401.0,873.0,194.0,331.0
221.021.png,1,pizza,166.0,293.0,189.0,264.0
221.021.png,2,pizza,346.0,437.0,325.0,412.0
223.757.png,1,pizza,115.0,171.0,282.0,346.0
