image,id,name,xMin,xMax,yMin,yMax
205.806.png,2,tortilla,450.0,822.0,93.0,438.0
205.806.png,3,pizza sauce,457.0,815.0,96.0,430.0
205.806.png,4,mozzarella cheese,461.0,799.0,105.0,418.0
205.806.png,5,onion,494.0,784.0,107.0,398.0
205.806.png,6,red bell pepper,504.0,781.0,115.0,383.0
205.806.png,7,oil,321.0,949.0,4.0,533.0
208.208.png,1,pizza,35.0,949.0,40.0,494.0
210.677.png,1,pizza,62.0,955.0,59.0,505.0
211.378.png,1,pizza,288.0,761.0,16.0,512.0
213.547.png,1,pizza,83.0,854.0,42.0,526.0
218.885.png,1,pizza,57.0,912.0,6.0,514.0
224.224.png,1,pizza,86.0,764.0,19.0,441.0
