image,id,name,xMin,xMax,yMin,yMax
296.64.png,1,onion,222.0,354.0,210.0,332.0
296.64.png,2,liquid seasoning,492.0,561.0,156.0,314.0
302.4.png,1,onion,315.0,474.0,182.0,353.0
307.4.png,1,ginger,277.0,348.0,247.0,387.0
307.4.png,2,garlic,360.0,435.0,380.0,472.0
307.4.png,3,onion,367.0,454.0,307.0,388.0
307.4.png,4,rosemary,264.0,336.0,375.0,475.0
313.2.png,1,blender,284.0,546.0,69.0,383.0
318.2.png,1,blender,221.0,563.0,4.0,532.0
320.2.png,1,tomato,312.0,516.0,109.0,269.0
334.4.png,1,garlic,349.0,646.0,271.0,423.0
334.8.png,1,sauce,311.0,522.0,125.0,260.0
339.8.png,1,sauce,323.0,504.0,123.0,274.0
334.4.png,1,garlic,341.0,692.0,266.0,437.0
334.8.png,1,tomato,318.0,532.0,127.0,276.0
339.8.png,1,garlic,325.0,486.0,140.0,181.0
345.2.png,1,ginger,471.0,512.0,154.0,201.0
356.4.png,1,onion,391.0,476.0,120.0,174.0
366.8.png,1,pan,239.0,693.0,49.0,242.0
367.2.png,1,pan,240.0,695.0,40.0,408.0
372.6.png,1,sauce,440.0,673.0,78.0,192.0
372.6.png,1,tomato paste,33.0,201.0,21.0,209.0
372.6.png,1,tomato paste,39.0,196.0,17.0,218.0
372.6.png,2,sauce,456.0,678.0,76.0,206.0
380.56.png,1,tomato paste,49.0,172.0,418.0,533.0
383.4.png,1,tomato paste,107.0,238.0,211.0,430.0
388.4.png,1,sauce,331.0,752.0,247.0,524.0
399.2.png,1,sauce,237.0,561.0,69.0,329.0
399.6.png,1,sauce,305.0,531.0,61.0,231.0
404.6.png,1,salt,371.0,464.0,2.0,50.0
410.4.png,1,salt,367.0,476.0,0.0,45.0
415.4.png,1,sauce,296.0,547.0,50.0,233.0
415.4.png,1,sauce,302.0,546.0,58.0,213.0
415.8.png,1,liquid seasoning,0.0,108.0,193.0,525.0
426.6.png,1,spice,9.0,126.0,163.0,294.0
431.6.png,1,sauce,312.0,558.0,56.0,225.0
437.4.png,1,sauce,272.0,534.0,38.0,260.0
442.4.png,1,sauce,146.0,533.0,146.0,460.0
447.8.png,1,sauce,74.0,440.0,205.0,512.0
453.2.png,1,sauce,289.0,538.0,50.0,215.0
475.2.png,1,dough,93.0,402.0,128.0,390.0
480.6.png,1,dough,115.0,361.0,104.0,363.0
491.4.png,1,sauce,154.0,347.0,181.0,263.0
496.4.png,1,sauce,162.0,321.0,170.0,310.0
496.8.png,1,sauce,146.0,330.0,164.0,333.0
501.8.png,1,sauce,1.0,122.0,133.0,292.0
507.6.png,1,corn,252.0,321.0,191.0,254.0
512.6.png,1,corn,202.0,330.0,174.0,306.0
518.4.png,1,corn,257.0,352.0,137.0,272.0
523.8.png,1,vegatable,253.0,357.0,178.0,238.0
526.24.png,1,vegetable,2.0,47.0,137.0,242.0
529.2.png,1,vegetable,176.0,320.0,262.0,332.0
534.6.png,1,pork,315.0,700.0,211.0,505.0
538.44.png,1,pork,139.0,386.0,147.0,365.0
545.4.png,1,pork,228.0,326.0,147.0,267.0
547.2.png,1,pork,150.0,316.0,157.0,289.0
561.6.png,1,cheese,153.0,318.0,172.0,238.0
566.6.png,1,cheese,184.0,306.0,164.0,209.0
572.4.png,1,cheese,178.0,275.0,23.0,111.0
577.4.png,1,,109.0,253.0,165.0,165.0
572.4.png,1,grater,133.0,347.0,3.0,116.0
572.4.png,2,cheese,175.0,274.0,32.0,97.0
577.4.png,1,grater,91.0,279.0,145.0,176.0
579.68.png,1,grater,117.0,337.0,2.0,92.0
579.68.png,2,cheese,217.0,320.0,37.0,119.0
