image,id,name,xMin,xMax,yMin,yMax
203.937.png,2,pizza dough,328.0,374.0,515.0,537.0
203.937.png,3,place the dough on the tray,388.0,497.0,430.0,502.0
203.937.png,4,blended tomato,22.0,42.0,200.0,252.0
209.276.png,1,pizza dough,307.0,307.0,481.0,481.0
209.276.png,2,extend the pizza dough with your hands,300.0,365.0,496.0,530.0
209.276.png,3,oven tray,598.0,653.0,428.0,466.0
209.276.png,4,tomato sauce,7.0,52.0,185.0,259.0
210.243.png,1,extend the pizza in the tray,295.0,359.0,462.0,493.0
210.243.png,2,dough should cover the bottom part of the oven tray,544.0,602.0,458.0,504.0
210.243.png,3,oven tray,445.0,488.0,400.0,433.0
210.243.png,4,blended tomato,10.0,50.0,179.0,262.0
210.243.png,5,pizza dough,448.0,474.0,498.0,515.0
223.156.png,1,blended tomato,25.0,64.0,178.0,249.0
223.156.png,2,pizza dough,365.0,407.0,469.0,506.0
223.156.png,3,cheese,453.0,474.0,179.0,202.0
223.156.png,4,oven tray,255.0,290.0,428.0,452.0
224.224.png,1,blended tomato,225.0,274.0,252.0,314.0
224.224.png,2,blender,221.0,293.0,354.0,412.0
224.224.png,3,blender lid,212.0,250.0,189.0,215.0
224.224.png,4,hold the blender lid,221.0,262.0,162.0,193.0
224.224.png,5,start the blender,323.0,356.0,358.0,383.0
229.563.png,1,blended tomato,142.0,173.0,251.0,297.0
229.563.png,2,blender,107.0,132.0,179.0,193.0
229.563.png,3,pizza dough,424.0,453.0,491.0,504.0
229.563.png,4,oven tray,384.0,422.0,407.0,444.0
229.563.png,5,take the blender,151.0,242.0,134.0,195.0
234.134.png,1,take out blender's lid,177.0,223.0,265.0,304.0
234.134.png,2,blended tomato,184.0,217.0,373.0,393.0
234.134.png,3,blender,126.0,155.0,340.0,380.0
234.134.png,4,dough,376.0,433.0,483.0,514.0
234.134.png,5,oven tray,467.0,503.0,411.0,439.0
236.403.png,1,pour blended tomato,241.0,369.0,313.0,418.0
236.403.png,2,blended tomato,345.0,375.0,294.0,310.0
236.403.png,3,pizza dough,293.0,338.0,514.0,525.0
236.403.png,4,oven tray,218.0,249.0,466.0,494.0
236.403.png,5,blender,316.0,349.0,248.0,266.0
238.872.png,1,pour blended tomato on the pizza dough,262.0,438.0,261.0,465.0
238.872.png,2,blended tomato,202.0,224.0,286.0,340.0
238.872.png,3,blender,187.0,241.0,194.0,228.0
238.872.png,4,pizza dough,474.0,503.0,476.0,504.0
238.872.png,5,pven tray,541.0,565.0,410.0,454.0
238.872.png,6,blended tomato,376.0,416.0,493.0,507.0
243.977.png,1,pour blended tomato on the pizza dough,334.0,439.0,302.0,395.0
243.977.png,2,blended tomato,241.0,281.0,313.0,353.0
243.977.png,3,blended tomato,342.0,374.0,472.0,495.0
243.977.png,4,blended tomato should cover all the dough,255.0,294.0,468.0,496.0
243.977.png,5,oven tray,519.0,556.0,400.0,429.0
249.316.png,1,pour blended tomato,357.0,500.0,338.0,421.0
249.316.png,2,cover pizza dough with blended tomato,249.0,335.0,465.0,524.0
249.316.png,3,blended tomato,403.0,458.0,476.0,508.0
249.316.png,4,oven tray,223.0,275.0,434.0,448.0
251.918.png,1,pizza dough covered with blended tomato,317.0,560.0,430.0,472.0
251.918.png,2,blended tomato,468.0,535.0,489.0,515.0
251.918.png,3,oven tray,242.0,273.0,428.0,451.0
253.286.png,1,pizza dough covered with blended tomato,279.0,335.0,511.0,527.0
253.286.png,2,blended tomato,242.0,265.0,299.0,316.0
253.286.png,3,oven tray,366.0,403.0,464.0,489.0
254.654.png,1,cheese,497.0,537.0,206.0,229.0
254.654.png,2,blended tomato,333.0,394.0,472.0,508.0
254.654.png,3,pizza dough covered with blended tomato,527.0,583.0,463.0,484.0
254.654.png,4,oven tray,268.0,300.0,423.0,443.0
254.654.png,5,blended tomato,15.0,56.0,269.0,313.0
259.993.png,1,grate cheese,445.0,524.0,201.0,243.0
259.993.png,2,pizza dough covered with blended tomato,316.0,407.0,439.0,479.0
259.993.png,3,blended tomato,458.0,485.0,450.0,471.0
259.993.png,4,blended tomato,9.0,47.0,286.0,318.0
259.993.png,5,oven tray,572.0,621.0,423.0,459.0
259.993.png,6,cheese,540.0,561.0,230.0,268.0
261.595.png,1,grater,416.0,485.0,284.0,299.0
261.595.png,2,cheese,452.0,494.0,224.0,262.0
261.595.png,3,grate cheese on top of pizza,398.0,449.0,250.0,272.0
261.595.png,4,grated cheese,436.0,474.0,478.0,502.0
261.595.png,5,oven tray,251.0,280.0,439.0,462.0
261.595.png,6,blended tomato,23.0,65.0,281.0,324.0
261.595.png,7,pizza dough covered with blended tomato,506.0,564.0,436.0,477.0
264.064.png,1,cheese,319.0,367.0,347.0,363.0
264.064.png,2,oven tray,223.0,245.0,481.0,497.0
264.064.png,3,pizza dough covered with blended tomato,298.0,333.0,497.0,529.0
264.064.png,4,grate cheese on top of pizza,440.0,500.0,413.0,452.0
269.069.png,1,grate cheese on top of pizza,484.0,530.0,194.0,229.0
269.069.png,2,grater,447.0,471.0,198.0,249.0
269.069.png,3,blended tomato,10.0,44.0,283.0,322.0
269.069.png,4,grated cheese,421.0,484.0,473.0,514.0
269.069.png,5,oven tray,296.0,329.0,410.0,434.0
273.073.png,1,grate cheese,320.0,377.0,359.0,399.0
273.073.png,2,grated cheese,396.0,464.0,466.0,516.0
273.073.png,3,cheese,390.0,412.0,324.0,337.0
283.583.png,1,grate cheese all over the pizza,475.0,537.0,433.0,484.0
283.583.png,2,grated cheese,403.0,435.0,469.0,494.0
283.583.png,3,cheese,336.0,367.0,353.0,372.0
283.583.png,4,grater,287.0,346.0,384.0,404.0
288.822.png,1,cheese,456.0,499.0,195.0,233.0
288.822.png,2,grated cheese,373.0,468.0,466.0,508.0
288.822.png,3,oven tray,294.0,335.0,419.0,447.0
294.161.png,1,break cheese in pieces,335.0,423.0,282.0,323.0
294.161.png,2,grated cheese,386.0,444.0,459.0,494.0
299.499.png,1,cheese piece,360.0,382.0,462.0,480.0
299.499.png,2,put the pieces of cheese on top of grated cheese,433.0,516.0,468.0,486.0
299.499.png,3,grated cheese,451.0,488.0,505.0,518.0
299.499.png,4,oven tray,256.0,294.0,435.0,466.0
310.177.png,1,oregano,276.0,326.0,170.0,194.0
310.177.png,2,pour oregano on top of the cheese,336.0,364.0,194.0,231.0
310.177.png,3,cheese,443.0,464.0,480.0,494.0
310.177.png,4,grated cheese,473.0,515.0,515.0,531.0
336.87.png,1,put the tray in the oven,542.0,603.0,361.0,403.0
336.87.png,2,oven,495.0,562.0,402.0,450.0
336.87.png,3,tray,617.0,634.0,406.0,413.0
338.471.png,1,pizza,516.0,556.0,365.0,387.0
338.471.png,2,oven,495.0,585.0,417.0,467.0
338.471.png,3,put the pizza in the oven,573.0,618.0,376.0,412.0
341.474.png,1,pizza in the oven,168.0,282.0,164.0,269.0
351.184.png,1,pizza in the oven,334.0,465.0,284.0,380.0
354.554.png,1,pizza,385.0,472.0,325.0,362.0
354.554.png,2,oven tray,510.0,544.0,340.0,367.0
356.623.png,1,fork,271.0,298.0,430.0,475.0
356.623.png,1,fork,269.0,292.0,421.0,467.0
356.623.png,2,check if pizza is ready,247.0,343.0,485.0,526.0
359.226.png,1,put pizza back in the oven,477.0,596.0,442.0,484.0
367.3.png,1,take pizza out of the oven,403.0,598.0,441.0,509.0
372.639.png,1,fork,242.0,267.0,380.0,425.0
372.639.png,2,check if pizza is ready,211.0,295.0,445.0,486.0
377.978.png,1,check if pizza is ready,470.0,542.0,330.0,388.0
383.316.png,1,check if pizza is ready,230.0,323.0,477.0,527.0
390.523.png,1,oven tray,750.0,906.0,119.0,200.0
390.523.png,2,tray,319.0,407.0,215.0,250.0
393.994.png,1,tray,125.0,151.0,149.0,194.0
393.994.png,2,oven tray,459.0,536.0,404.0,453.0
396.029.png,1,take out pizza from the oven tray to the other tray,428.0,624.0,342.0,419.0
399.332.png,1,scoop out the pizza from the oven tray,403.0,476.0,282.0,356.0
399.332.png,2,pizza,387.0,429.0,363.0,382.0
399.332.png,3,oven tray,486.0,509.0,346.0,371.0
399.332.png,4,tray,406.0,459.0,442.0,479.0
404.671.png,1,scoop out the pizza from oven tray,417.0,471.0,380.0,411.0
406.573.png,1,spatulla,417.0,472.0,426.0,478.0
406.573.png,2,oven tray,433.0,499.0,201.0,269.0
406.573.png,3,moce pizza from oven tray to the other tray,446.0,533.0,373.0,434.0
406.573.png,4,tray,541.0,568.0,463.0,476.0
406.573.png,5,pizza,490.0,515.0,446.0,469.0
410.01.png,1,oven tray,321.0,383.0,47.0,77.0
410.01.png,2,pizza,424.0,462.0,446.0,475.0
410.01.png,3,tomato sauce,631.0,668.0,449.0,468.0
410.01.png,4,tray,292.0,343.0,453.0,492.0
420.687.png,1,spatulla,413.0,444.0,385.0,417.0
420.687.png,2,centered the pizza in the tray,438.0,503.0,423.0,449.0
420.687.png,3,tray,367.0,400.0,446.0,471.0
420.687.png,4,pizza,469.0,493.0,460.0,482.0
435.602.png,1,place the pizza back in the oven tray,424.0,464.0,342.0,365.0
440.974.png,1,clean tomato sauce,506.0,605.0,396.0,473.0
449.649.png,1,pizza,501.0,614.0,383.0,461.0
449.649.png,2,spatula,382.0,466.0,336.0,402.0
449.649.png,3,tray,369.0,426.0,404.0,437.0
449.649.png,4,tray,366.0,424.0,444.0,478.0
449.649.png,5,oven tray,703.0,777.0,372.0,400.0
452.652.png,1,aluminium foil,380.0,448.0,407.0,435.0
452.652.png,2,pizza,507.0,550.0,388.0,411.0
452.652.png,3,trail,515.0,566.0,471.0,501.0
456.456.png,1,put the pizza again in the oven,309.0,425.0,396.0,498.0
467.834.png,1,take pizza out of the oven,451.0,619.0,295.0,456.0
467.834.png,2,pizza,408.0,430.0,339.0,354.0
