image,id,name,xMin,xMax,yMin,yMax
150.84.png,8,yeast,416,453,197,230
150.84.png,9,dough mixer,235,344,152,479
154.52.png,1,mix,469,676,6,148
154.52.png,2,dough mixer,241,349,383,524
154.52.png,3,stainless bowl,457,805,447,535
154.52.png,4,flour,436,480,288,330
154.52.png,5,olive oil,687,753,317,354
154.52.png,6,water,541,568,340,379
154.52.png,7,yeast,634,682,339,387
162.56.png,1,dough,348,801,322,595
162.56.png,2,mix,586,915,78,255
162.56.png,3,stainless bowl,109,208,157,247
177.28.png,1,flour,638,695,16,153
177.28.png,2,add,738,855,12,53
177.28.png,3,mix,84,353,76,181
177.28.png,4,stainless bowl,278,497,513,606
177.28.png,5,dough,349,483,311,388
181.48.png,1,dough,391,803,233,463
181.48.png,2,mix,382,619,23,137
181.48.png,3,stainless bowl,236,441,532,688
191.56.png,1,dough,468,910,21,313
191.56.png,2,glass bowl,394,597,452,619
194.76.png,1,dough,472,825,371,575
194.76.png,2,olive oil,775,919,212,314
194.76.png,3,glass bowl,258,369,313,585
197.04.png,1,clear wrap,378,938,184,313
197.04.png,2,dough,513,715,536,637
197.04.png,3,glass bowl,197,288,388,564
197.04.png,4,seal,1082,1244,285,500
202.24.png,1,unseal,751,1087,30,196
202.24.png,2,dough,408,713,305,432
202.24.png,3,glass bowl,366,578,528,621
212.48.png,1,flour,436,867,147,464
212.48.png,2,wooden board,65,244,155,236
217.6.png,1,dough,477,673,170,374
217.6.png,2,knead,772,954,252,468
217.6.png,3,flour,246,376,214,387
217.6.png,4,wooden board,33,124,181,258
222.72.png,1,dough cutter,643,790,2,195
222.72.png,2,dough,558,784,257,405
222.72.png,3,flour,212,332,230,325
222.72.png,4,wooden board,25,153,186,277
222.72.png,5,cut,815,863,10,60
232.96.png,1,v_round,702,949,209,410
232.96.png,2,dough,847,995,62,228
232.96.png,3,flour,461,624,213,284
232.96.png,4,wooden board,125,238,602,685
232.96.png,5,dough,87,271,352,454
257.92.png,1,baking sheet,213,336,322,500
257.92.png,2,flour,501,867,168,421
263.04.png,1,dough,387,675,55,190
263.04.png,2,flour,376,517,240,349
263.04.png,3,baking sheet,286,486,438,621
268.16.png,1,v_cover,745,939,14,87
268.16.png,2,dough,428,635,73,180
268.16.png,3,clear wrap,764,911,144,222
268.16.png,4,baking sheet,185,384,284,432
283.52.png,1,stove,305,673,319,540
287.88.png,1,pizza pan,303,577,400,592
297.8.png,1,oven,171,869,135,233
297.8.png,2,pizza pan,351,675,401,491
297.8.png,3,v_put,953,1202,470,631
303.28.png,1,cooking board,175,819,243,564
308.48.png,1,dough,347,787,144,484
308.48.png,2,baking sheet,180,316,456,586
308.48.png,3,v_uncover,852,1010,54,227
308.48.png,4,clear wrap,1050,1191,264,410
318.72.png,1,flour,428,786,275,466
318.72.png,2,v_spray,734,963,176,293
318.72.png,3,cooking board,167,334,245,386
323.84.png,1,dough,410,749,229,423
323.84.png,2,flour,301,379,291,407
323.84.png,3,cooking board,188,241,232,336
328.96.png,1,flour,515,734,207,310
328.96.png,2,v_add,589,701,26,112
328.96.png,3,dough,430,754,331,429
328.96.png,4,flour,250,389,256,346
328.96.png,5,cooking board,144,221,271,346
347.16.png,1,dough,382,748,291,443
347.16.png,2,spread,748,1096,80,171
347.16.png,3,flour,217,360,215,263
347.16.png,4,cooking board,157,249,300,385
349.44.png,1,heated pan,469,770,186,356
349.44.png,2,stove,354,573,567,657
349.44.png,3,v_place,1036,1183,273,541
354.56.png,1,dough,387,1043,152,330
354.56.png,2,heated pan,219,578,392,486
364.8.png,1,olive oil,274,487,217,441
364.8.png,2,v_sprinkle,427,523,44,161
364.8.png,3,dough,599,906,224,398
364.8.png,4,heated pan,73,244,466,572
369.92.png,1,olive oil,368,787,206,329
369.92.png,2,dough,248,771,366,458
369.92.png,3,heated pan,119,338,485,616
372.72.png,1,rosemary,615,849,237,319
372.72.png,2,olive oil,391,548,240,323
372.72.png,3,dough,183,842,369,468
372.72.png,4,heated pan,172,466,510,615
374.32.png,1,rosemary,165,290,202,242
374.32.png,2,dough,83,223,264,352
374.32.png,3,heated pan,163,421,472,585
374.32.png,4,scraper,478,1017,287,408
374.32.png,5,v_lift,1052,1248,30,229
387.28.png,1,oven,257,791,216,441
392.56.png,1,v_place,841,975,365,417
392.56.png,2,dough,361,691,292,342
392.56.png,3,oven,535,769,157,209
394.24.png,1,wooden board,112,207,114,177
398.28.png,1,stove,461,721,324,426
398.28.png,2,v_heat,530,750,457,485
403.76.png,1,pizza pan,256,760,229,455
403.76.png,2,v_place,920,1194,348,574
408.96.png,1,dough,204,908,210,380
408.96.png,2,pizza pan,75,304,448,517
408.96.png,3,stove,636,860,622,641
414.08.png,1,tomat sauce,554,818,256,313
414.08.png,2,dough,286,364,261,331
414.08.png,3,pizza pan,83,242,463,539
414.08.png,4,stove,250,408,576,708
417.68.png,1,tomato sauce,458,763,222,376
417.68.png,2,dough,193,344,290,386
417.68.png,3,pizza pan,61,189,440,500
417.68.png,4,stove,146,213,606,710
424.32.png,1,mozzarella cheese,818,905,246,306
424.32.png,2,tomato sauce,285,366,245,312
424.32.png,3,dough,380,496,403,465
424.32.png,4,pan,84,256,435,482
424.32.png,5,stove,222,363,602,654
444.96.png,1,pizza,385,1009,381,500
444.96.png,2,oven,319,515,213,297
444.96.png,3,v_place,1086,1219,469,642
451.72.png,1,basil,780,925,313,391
451.72.png,2,pizza,338,532,325,436
462.16.png,1,v_cut,1141,1239,157,346
462.16.png,2,pizza,511,744,287,370
462.16.png,3,scissors,815,1092,234,310
